,code,logo,ko_name,description,sector,industry,country_code,market,phone,website
1114,SGEN,https://file.alphasquare.co.kr/media/images/stock_logo/us/SGEN.jpeg,시젠,"Seagen(구 Seattle Genetics로 알려짐)은 암 치료 요법을 개발하고 상업화하는 생명공학 회사입니다. Seagen의 치료법은 단일 클론 항체의 표적화 능력을 활용하여 암세포에 직접 세포 살상제를 전달하는 항체-약물 접합체 기술을 기반으로 합니다. 회사의 주요 제품인 애드세트리스(Adcetris)는 호지킨 림프종과 T세포 림프종을 치료하기 위한 6가지 적응증에 대한 승인을 받았습니다. 다른 승인된 제품으로는 방광암에 대한 Padcev, 유방암에 대한 Tukysa 및 자궁경부암에 대한 Tivdak이 있습니다. 이 회사는 중요한 임상시험에서 여러 다른 종양학 프로그램을 보유하고 있습니다. Seagen은 또한 항체-약물 접합체 기술을 여러 주요 생명공학 및 제약 회사에 라이선스합니다.",헬스케어,생명과학/공학,US,nasdaq,425 527 4000,https://www.seagen.com
1115,SIRI,https://file.alphasquare.co.kr/media/images/stock_logo/us/SIRI.jpeg,시리우스 XM 홀딩스,"SiriusXM Holdings는 현재 SiriusXM과 Pandora의 두 가지 사업으로 구성되어 있습니다. SiriusXM은 두 개의 위성 라디오 네트워크를 통해 음악, 토크쇼, 스포츠 및 뉴스를 주로 차량에 탄 소비자들에게 유료로 전송합니다. 이 회사의 라디오는 미국과 캐나다의 다양한 경차에 사전 설치되어 있습니다. 이 회사는 2019년 2월 전체 주식 거래를 통해 Pandora Media를 인수했습니다. Pandora는 광고 지원 라디오 옵션과 유료 주문형 서비스를 제공하는 스트리밍 음악 플랫폼입니다. Liberty Media는 Liberty SiriusXM Group 추적 주식을 통해 거래되는 SiriusXM의 80%를 소유하고 있습니다.",미디어,방송/인터넷방송,US,nasdaq,212 584 5100,https://www.siriusxm.com
1116,SNPS,https://file.alphasquare.co.kr/media/images/stock_logo/us/SNPS.jpeg,시놉시스,"Synopsys는 전자 설계 자동화 소프트웨어, 지적 재산 및 소프트웨어 무결성 제품을 제공하는 업체입니다. EDA 소프트웨어는 칩 설계 프로세스를 자동화하여 전체 흐름의 종단 간 솔루션에서 설계 정확도, 생산성 및 복잡성을 향상시킵니다. 회사의 성장하는 SI 비즈니스를 통해 고객은 보안 및 품질을 위해 코드 기반을 지속적으로 관리하고 테스트할 수 있습니다. Synopsys의 포괄적인 포트폴리오는 반도체 회사가 시스템과 같은 회사로 업스택으로 이동하고 시스템 회사가 인하우스 칩 설계로 다운스택으로 이동하는 상호 통합의 이점을 누리고 있습니다. 다양한 최종 시장의 세속적인 디지털화와 함께 EDA 고객의 결과적인 확장은 Synopsys와 같은 EDA 벤더에게 이익이 됩니다.",IT/ICT,소프트웨어,US,nasdaq,650 584 5000,https://www.synopsys.com
1117,SNY,https://file.alphasquare.co.kr/media/images/stock_logo/us/SNY.png,사노피 ADR,"Sanofi는 종양학, 면역학, 심혈관 질환, 당뇨병 및 백신에 중점을 둔 의약품을 개발하고 판매합니다. 그러나 2019년 말 심장-대사 영역에서 철수하기로 한 회사의 결정은 이 대규모 치료 영역에서 회사의 발자국을 줄일 가능성이 높습니다. 이 회사는 전체 매출의 10% 이상을 차지하는 가장 높은 수익 창출원인 Dupixent와 함께 다양한 의약품을 제공하지만 이익은 Regeneron과 공유됩니다. 총 수익의 약 30%는 미국에서, 25%는 유럽에서 발생합니다. 신흥 시장은 나머지 수익의 대부분을 차지합니다.",,,US,nasdaq,33 1 53 77 40 00,https://www.sanofi.com
1118,SPLK,https://file.alphasquare.co.kr/media/images/stock_logo/us/SPLK.jpeg,스플렁크,"Splunk는 머신 데이터 분석에 중점을 둔 클라우드 우선 소프트웨어 회사입니다. 이 회사는 보안 및 전체 스택 모니터링 및 분석의 두 시장에서 주요 업체입니다. 샌프란시스코에 본사를 둔 이 회사는 Fortune 100대 기업의 90% 이상이 자사 솔루션을 사용하는 기업 고객에 중점을 둡니다. 이 회사의 최상위 라인은 소프트웨어 라이선스 판매, 클라우드 가입, 유지 관리 및 지원으로 구성됩니다.",IT/ICT,소프트웨어,US,nasdaq,415 848 8400,https://www.splunk.com
1119,SRPT,https://file.alphasquare.co.kr/media/images/stock_logo/us/SRPT.png,사렙타 테라퓨틱스,"Sarepta Therapeutics Inc는 희귀, 감염 및 기타 질병 치료에 중점을 둔 생명 공학 회사입니다. 그것은 약물 후보의 빠른 개발에 초점을 맞추면서 광범위한 질병을 목표로 합니다. Sarepta의 전략에는 광범위한 질병을 치료하고 주요 미충족 의료 수요를 해결하기 위한 새로운 의약품 개발에 사용되는 독점 RNA 표적 기술 플랫폼이 포함됩니다. 회사는 타사 계약자를 사용하여 제품 후보를 제조합니다. 대부분의 Sarepta 제품 후보는 개발 초기 단계에 있습니다.",헬스케어,제약/건강기능식품,US,nasdaq,617 274 4000,https://www.sarepta.com
1120,SSNC,https://file.alphasquare.co.kr/media/images/stock_logo/us/SSNC.jpeg,SS&C 테크놀로지스 홀딩스,"SS&C Technologies는 주로 금융 서비스뿐만 아니라 의료 회사의 다양한 고객에게 소프트웨어 제품 및 소프트웨어 지원 서비스를 제공합니다. SS&C GlobeOp는 대체 및 기존 자산 관리자에게 자금 관리 서비스를 제공합니다. 또한 SS&C는 포트폴리오 회계, 포트폴리오 관리, 거래, 뱅킹/대출 및 기타 소프트웨어를 자산 관리자, 은행 및 재무 고문에게 제공합니다. SS&C는 Intralinks를 인수함으로써 Virtual Data Room 솔루션의 선두주자가 되었습니다. DST Systems를 인수함으로써 SS&C는 약국 건강 관리 솔루션 및 의료 청구 관리 서비스로 의료 산업에서 발판을 마련했습니다. 미국에서 수익의 대부분을 얻습니다.",IT/ICT,소프트웨어,US,nasdaq,860 298 4500,https://www.ssctech.com
1121,STLD,https://file.alphasquare.co.kr/media/images/stock_logo/us/STLD.png,스틸 다이내믹스,"Steel Dynamics Inc는 연간 약 1,600만 톤의 철강 생산 능력을 갖춘 스크랩 기반 철강 미니밀을 운영합니다. 회사의 부문에는 철강 작업, 금속 재활용 작업 및 철강 제조 작업이 포함됩니다. 철강 운영 부문에서 최대 수익을 창출합니다.",소재,철강,US,nasdaq,260 969 3500,https://stld.steeldynamics.com
1122,STX,https://file.alphasquare.co.kr/media/images/stock_logo/us/STX.jpeg,씨게이트 테크놀로지 홀딩스,Seagate는 기업 및 소비자 시장에 데이터 스토리지용 하드 디스크 드라이브를 공급하는 선도적인 공급업체입니다. 주요 라이벌인 Western Digital과 함께 시장에서 실질적인 독점을 형성합니다. 둘 다 수직으로 통합되어 있습니다.,하드웨어/IT장비,컴퓨터/주변기기,US,nasdaq,353 1 234 3136,https://www.seagate.com
1123,SWKS,https://file.alphasquare.co.kr/media/images/stock_logo/us/SWKS.jpeg,스카이웍스 솔루션스,"Skyworks Solutions는 무선 연결을 가능하게 하는 데 사용되는 무선 핸드셋 및 기타 장치용 반도체를 생산합니다. 주요 제품으로는 무선 전송을 지원하는 전력 증폭기, 필터, 스위치 및 통합 프런트 엔드 모듈이 있습니다. Skyworks의 고객은 대부분 대형 스마트폰 제조업체이지만 이 회사는 무선 라우터, 의료 기기 및 자동차와 같은 비 핸드셋 애플리케이션에서도 성장하고 있습니다.",하드웨어/IT장비,반도체/반도체장비,US,nasdaq,949 231 3000,https://www.skyworksinc.com
1124,TCOM,https://file.alphasquare.co.kr/media/images/stock_logo/us/TCOM.jpeg,트립닷컴 그룹 ADR,"Trip.com은 중국에서 가장 큰 온라인 여행사이며 중국에서 여권 보급률이 12%에 불과하기 때문에 고마진 아웃바운드 여행에 대한 중국의 증가하는 수요로 인해 수혜를 입을 수 있는 위치에 있습니다. 회사는 2020년 숙박 예약 및 교통 발권에서 매출의 약 78%를 창출했습니다. 나머지 수익은 패키지 여행 및 기업 여행에서 발생합니다. 2019년 대유행 이전에 회사는 해외 비즈니스에서 수익의 25%를 창출했으며 이는 마진 확대에 중요합니다. 매출의 대부분은 웹사이트와 모바일 플랫폼에서 발생하며 나머지는 콜센터에서 발생합니다. Meituan, Alibaba 지원 Fliggy, Toncheng 및 Qunar를 포함하여 중국의 혼잡한 OTA 산업에서 경쟁합니다. 이 회사는 1999년에 설립되어 2003년 12월 나스닥에 상장되었습니다.",,,US,nasdaq,86 21 3406 4880,https://group.trip.com
1125,TEAM,https://file.alphasquare.co.kr/media/images/stock_logo/us/TEAM.png,아틀라시안,"Atlassian은 팀이 보다 효율적이고 효과적으로 협력하는 데 도움이 되는 소프트웨어를 생산합니다. 이 회사는 프로젝트 계획 및 관리 소프트웨어, 협업 도구 및 IT 헬프 데스크 솔루션을 제공합니다. 이 회사는 구독(기간 라이선스 및 클라우드 계약), 유지 관리(지원 및 정기 업데이트를 제공하고 일반적으로 영구 라이선스 판매에 첨부되는 연간 유지 관리 계약), 영구 라이선스(소프트웨어의 무기한 사용을 위한 사전 판매), 기타(Atlassian Marketplace 앱 스토어의 교육, 전략 컨설팅 및 수익). Atlassian은 2002년에 설립되었으며 시드니에 본사를 두고 있습니다.",IT/ICT,소프트웨어,US,nasdaq,61 2 9262 1443,https://www.atlassian.com
1126,TECH,https://file.alphasquare.co.kr/media/images/stock_logo/us/TECH.png,바이오-테크네,"미네소타에 본사를 둔 Bio-Techne은 제약, 생명 공학, 학술 및 진단 시장에 소모품과 기기를 공급하는 생명 과학 제조업체입니다. 이 회사는 단백질 과학(매출의 75%)과 진단 및 유전체학(25%)의 두 부문으로 보고합니다. 단백질 중심 부문은 단백질 특성화 및 분석을 위한 장비 및 관련 소모품을 만들고 연구 및 임상 목적으로 항체를 판매합니다. 진단 분야에서 Bio-Techne은 진단 제조업체를 위한 컨트롤 및 교정기를 제공하고 진단 종양학 분석 포트폴리오를 보유하고 있습니다. 미국은 매출의 약 55%를 차지하고 있으며 회사는 EMEA(매출의 20%), 영국(5%) 및 APAC(15%)에서도 사업을 운영하고 있으며 나머지는 나머지 국가에서 담당하고 있습니다. 5%.",헬스케어,생명과학/공학,US,nasdaq,612 379 8854,https://www.bio-techne.com
1127,TER,https://file.alphasquare.co.kr/media/images/stock_logo/us/TER.jpeg,테라다인,"Teradyne은 반도체용 자동 테스트 장비, 하드 디스크 드라이브, 회로 기판 및 전자 시스템용 시스템 테스트, 장치용 무선 테스트를 포함한 테스트 장비를 제공합니다. 이 회사는 2015년 산업 자동화 시장에 진출하여 공장 애플리케이션용 협업 및 자율 로봇을 판매했습니다. Teradyne은 제품을 통해 수많은 최종 시장과 지역에 직간접적으로 서비스를 제공하지만 가장 중요한 노출은 반도체 테스트입니다. Teradyne은 자체 장비를 통해 수직 통합, 팹리스 및 파운드리 칩 제조업체에 서비스를 제공합니다.",건설/인프라,전기장비,US,nasdaq,978 370 2700,https://www.teradyne.com
1128,TMUS,https://file.alphasquare.co.kr/media/images/stock_logo/us/TMUS.jpeg,T-모바일 US,"Deutsche Telekom은 2013년 T-Mobile USA 사업부를 선불 전문 MetroPCS와 합병하여 T-Mobile us를 탄생시켰습니다. 합병 후 이 회사는 주요 시장에서 전국적인 서비스를 제공했지만 다른 곳에서는 더 많은 서비스를 제공했습니다. T-Mobile은 저주파 스펙트럼에 적극적으로 투자하여 광범위한 커버리지에 적합하며 지리적 범위를 크게 확장했습니다. 공격적인 마케팅 및 혁신적인 제품과 결합된 이러한 확장은 빠른 고객 성장을 가져왔습니다. Sprint 인수로 회사의 규모는 이제 더 큰 경쟁사와 거의 일치합니다. T-Mobile은 현재 미국 소매 무선 시장의 약 30%에 해당하는 7,300만 명의 후불 및 2,100만 명의 선불 전화 고객에게 서비스를 제공하고 있습니다. 또한 회사는 리셀러에게 도매 서비스를 제공합니다.",IT/ICT,통신서비스,US,nasdaq,425 378 4000,https://www.t-mobile.com
1129,TRMB,https://file.alphasquare.co.kr/media/images/stock_logo/us/TRMB.png,트림블,"Trimble Inc는 GPS(Global Positioning System), 레이저, 광학 및 관성 기술에 사용되는 위치 기반 솔루션을 제공합니다. 제품 포트폴리오에는 3D 레이저 스캐닝, 흐름 및 애플리케이션 제어 시스템, 모니터링 시스템, 물 관리 및 내비게이션 인프라가 포함됩니다. 또한 레이저 및 광학 기반 제품과 GPS 제품을 제조합니다. 이 회사는 농업, 건축, 토목 공학, 측량 및 토지 관리, 건설, 지리 공간 등 다양한 산업 분야에 서비스를 제공합니다. 이 회사는 건물 및 인프라, 지리 공간, 자원 및 유틸리티, 운송의 4가지 보고 가능한 부문에서 운영됩니다. 대부분의 수익은 미국과 유럽에서 발생하며 나머지는 아시아 태평양 및 기타 시장에서 발생합니다.",건설/인프라,기계,US,nasdaq,720 887 6100,https://www.trimble.com
1130,TROW,https://file.alphasquare.co.kr/media/images/stock_logo/us/TROW.png,티 로웨 프라이스 그룹,"T. Rowe Price는 개인 및 기관 투자자를 위한 자산 관리 서비스를 제공합니다. 광범위한 무부하 미국 및 국제 주식, 하이브리드, 채권 및 머니 마켓 펀드를 제공합니다. 2022년 12월 말 현재 이 회사는 1조 2,750억 달러의 관리 자산을 보유하고 있으며, 이는 주식(52%), 균형(32%), 고정 수입(13%) 및 대안(3%) 오퍼링으로 구성됩니다. 회사 관리 자산의 약 2/3는 은퇴 기반 계정에 보관되어 있어 T. Rowe Price는 대부분의 동종 기업보다 고객 기반이 다소 견고합니다. 이 회사는 또한 개인 계좌를 관리하고 은퇴 계획 조언을 제공하며 할인 중개 및 신탁 서비스를 제공합니다. 이 회사는 주로 미국에 기반을 둔 자산 운용사로 AUM의 10% 미만을 해외에서 창출합니다.",금융,증권,US,nasdaq,410 345 2000,https://www.troweprice.com
1131,TSCO,https://file.alphasquare.co.kr/media/images/stock_logo/us/TSCO.jpeg,트랙터 서플라이,"Tractor Supply는 미국 최대의 소매 농장 및 목장 매장 운영업체입니다. 이 회사는 레크리에이션 농부와 목장주를 대상으로 하며 상업 및 산업 농장 운영에 거의 노출되지 않습니다. 현재 이 회사는 Petsense by Tractor Supply 매장 186개, Orscheln Farm and Home 매장(트랙터 공급 배너로 전환 예정) 81개와 함께 49개 주에서 이름을 딴 배너 2,066개를 운영하고 있습니다. 상점은 일반적으로 도시 및 교외 지역과 달리 농촌 지역 사회에 집중되어 있습니다. 2022 회계연도 수익은 주로 가축 및 애완동물(50%), 하드웨어, 도구 및 트럭(19%), 계절별 선물 및 장난감(21%)으로 구성되었습니다.",건설/인프라,건축자재,US,nasdaq,615 440 4000,https://www.tractorsupply.com
